Term,PMI,DF,DF_in_group,P(term),P(group),"P(term,group)",P(term|group)
booty latina,0.7514196068901154,1613,81,0.00301362389674835,0.029829832074075736,0.00015133511198798288,0.005073280721533258
saggy tits,0.7511960117628945,717,36,0.0013395959913010335,0.029829832074075736,6.726004977243683e-05,0.002254791431792559
masturbation pierced,0.7511959824548178,239,12,0.0004465319971003445,0.029829832074075736,2.2420016590812277e-05,0.000751597143930853
old woman,0.7507317235828178,259,13,0.00048389869141836497,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
plays pussy,0.750525453767021,538,27,0.0010051640771547505,0.029829832074075736,5.0445037329327626e-05,0.0016910935738444193
slut training,0.7503339062785872,279,14,0.0005212653857363855,0.029829832074075736,2.6156686022614324e-05,0.0008768633345859953
wakes,0.7486112977455104,419,21,0.0007828322459625287,0.029829832074075736,3.9235029033921486e-05,0.0013152950018789928
resist,0.7483119349077805,918,46,0.0017151312691971391,0.029829832074075736,8.594339693144706e-05,0.00288112238506827
mom shares,0.7483119234958303,459,23,0.0008575656345985696,0.029829832074075736,4.297169846572353e-05,0.001440561192534135
dildo blowjob,0.7477507641607517,559,28,0.001044399106188672,0.029829832074075736,5.231337204522865e-05,0.0017537266691719905
riding riding,0.7476617727332997,579,29,0.0010817658005066923,0.029829832074075736,5.418170676112967e-05,0.0018163597644995616
cock brunette,0.7451722254012185,780,39,0.001457301078402798,0.029829832074075736,7.28650539201399e-05,0.0024426907177752723
masturbating girl,0.7451722224726053,640,32,0.0011957342181766549,0.029829832074075736,5.978671090883274e-05,0.002004259050482275
vibrator big,0.7451722179039691,500,25,0.0009341673579505115,0.029829832074075736,4.6708367897525575e-05,0.0015658273831892773
european female,0.745172215055988,440,22,0.0008220672749964502,0.029829832074075736,4.110336374982251e-05,0.001377928097206564
girl masturbate,0.7451722113086447,380,19,0.0007099671920423888,0.029829832074075736,3.549835960211944e-05,0.0011900288112238508
michaels,0.7451721986253282,260,13,0.000485767026134266,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
riding hard,0.7451721986253282,260,13,0.000485767026134266,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
natural breasts,0.7451721952783422,240,12,0.00044840033181624554,0.029829832074075736,2.2420016590812277e-05,0.000751597143930853
fucking tight,0.7451721913228132,220,11,0.0004110336374982251,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
lunch,0.7451721913228132,220,11,0.0004110336374982251,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
jovencitas 18,0.7451721807747358,180,9,0.00033630024886218416,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
rubbing dildo,0.7451721807747358,180,9,0.00033630024886218416,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
wife submissive,0.7451721807747358,180,9,0.00033630024886218416,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
vnagirls vnalive,0.745172173522933,160,8,0.0002989335545441637,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
facials female,0.7451721641991871,140,7,0.0002615668602261432,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
girl watching,0.7451721641991871,140,7,0.0002615668602261432,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
house wife,0.7451721641991871,140,7,0.0002615668602261432,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
panties sexy,0.7451721641991871,140,7,0.0002615668602261432,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
play sexy,0.7451721641991871,140,7,0.0002615668602261432,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
babygirl,0.7451721517675252,120,6,0.00022420016590812277,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
girl dreads,0.7451721517675252,120,6,0.00022420016590812277,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
girlfriend blowjob,0.7451721517675252,120,6,0.00022420016590812277,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
hd korean,0.7451721517675252,120,6,0.00022420016590812277,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
missionary realitykings,0.7451721517675252,120,6,0.00022420016590812277,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
amateurs baise,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
chubby anal,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
cinematic,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
creamy orgasm,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
kinky latex,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
latin pornstars,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
rubbing rubbing,0.7451721343632001,100,5,0.0001868334715901023,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
amateur bed,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
chastity cuckold,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
cock time,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
destroyed big,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
granny sex,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
je fais,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
mirror amateur,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
moaning girl,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
pro 2,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
pussy touching,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
takes shower,0.7451721082567134,80,4,0.00014946677727208186,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
fuck stepdad,0.7451720647459072,60,3,0.00011210008295406139,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
need dick,0.7451720647459072,60,3,0.00011210008295406139,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
pussy sexy,0.7436049323221047,921,46,0.0017207362733448423,0.029829832074075736,8.594339693144706e-05,0.00288112238506827
pov sloppy,0.7432751899210647,761,38,0.0014218027188006785,0.029829832074075736,7.099671920423888e-05,0.0023800576224477015
cock hot,0.7415699761638607,401,20,0.0007492022210763103,0.029829832074075736,3.7366694318020464e-05,0.0012526619065514218
squirting squirting,0.7415441155632825,2787,139,0.005207048853216151,0.029829832074075736,0.0002596985255102422,0.008706000250532381
gets rough,0.7403712180033545,301,15,0.000562368749486208,0.029829832074075736,2.8025020738515347e-05,0.0009394964299135663
rough throat,0.7403712180033545,301,15,0.000562368749486208,0.029829832074075736,2.8025020738515347e-05,0.0009394964299135663
blowjob cuckold,0.7402623128987112,883,44,0.0016497395541406033,0.029829832074075736,8.220672749964502e-05,0.002755856194413128
sucking tits,0.7400288985472206,281,14,0.0005250020551681875,0.029829832074075736,2.6156686022614324e-05,0.0008768633345859953
anal cowgirl,0.7396340154653638,261,13,0.000487635360850167,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
cucumber,0.7396340154653638,261,13,0.000487635360850167,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
cunnilingus doggystyle,0.7396340154653638,261,13,0.000487635360850167,0.029829832074075736,2.42883513067133e-05,0.0008142302392584242
latina big,0.7395622670887452,3092,154,0.005776890941565963,0.029829832074075736,0.0002877235462487576,0.009645496680445948
shaking orgasm,0.7395034846311794,2550,127,0.004764253525547609,0.029829832074075736,0.00023727850891942993,0.007954403106601528
deeply,0.7391734551044482,241,12,0.00045026866653214657,0.029829832074075736,2.2420016590812277e-05,0.000751597143930853
amateurs wife,0.7384062251960211,2351,117,0.004392454917083306,0.029829832074075736,0.0002185951617604197,0.007328072153325817
wont,0.7383185431768783,422,21,0.0007884372501102318,0.029829832074075736,3.9235029033921486e-05,0.0013152950018789928
19 year,0.737976711600435,402,20,0.0007510705557922112,0.029829832074075736,3.7366694318020464e-05,0.0012526619065514218
fuck lesbian,0.737976685815911,201,10,0.0003755352778961056,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
female friendly,0.7371794289623381,543,27,0.0010145057507342555,0.029829832074075736,5.0445037329327626e-05,0.0016910935738444193
1st time,0.7371793908157492,181,9,0.0003381685835780852,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
latina sexy,0.7371793908157492,181,9,0.0003381685835780852,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
orgasm sloppy,0.7371793908157492,181,9,0.0003381685835780852,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
slutty teen,0.7371793908157492,181,9,0.0003381685835780852,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
vagina reverse,0.7367106297726863,342,17,0.0006389704728381499,0.029829832074075736,3.176169017031739e-05,0.0010647626205687085
cumblast,0.7361833913005792,161,8,0.00030080188926006474,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
french girl,0.7361833913005792,161,8,0.00030080188926006474,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
roleplay big,0.7361833913005792,161,8,0.00030080188926006474,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
whore wife,0.7361833913005792,161,8,0.00030080188926006474,0.029829832074075736,1.4946677727208184e-05,0.0005010647626205688
blowjob chubby,0.7358343675373673,1550,77,0.002895918809646586,0.029829832074075736,0.0001438617731243788,0.004822748340222974
cock best,0.7349038666960268,282,14,0.0005268703898840885,0.029829832074075736,2.6156686022614324e-05,0.0008768633345859953
slow sensual,0.7349038300567197,141,7,0.00026343519494204424,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
strap verified,0.7349038300567197,141,7,0.00026343519494204424,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
gothic,0.7331995545036659,242,12,0.0004521370012480476,0.029829832074075736,2.2420016590812277e-05,0.000751597143930853
vibrator vibrator,0.7331995545036659,242,12,0.0004521370012480476,0.029829832074075736,2.2420016590812277e-05,0.000751597143930853
squirt lesbian,0.7331995118842483,121,6,0.0002260685006240238,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
teen teens,0.7331995118842483,121,6,0.0002260685006240238,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
shaking,0.7327334031372918,3611,179,0.006746556659118595,0.029829832074075736,0.00033443191414628314,0.011211324063635226
pussy loud,0.7326812723897929,464,23,0.0008669073081780747,0.029829832074075736,4.297169846572353e-05,0.001440561192534135
legs spread,0.7324983787064446,343,17,0.0006408388075540509,0.029829832074075736,3.176169017031739e-05,0.0010647626205687085
las,0.7321160704949476,666,33,0.0012443109207900813,0.029829832074075736,6.165504562473376e-05,0.002066892145809846
bbw amateur,0.7321160395574093,222,11,0.00041477030693002714,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
brunette couch,0.7321160395574093,222,11,0.00041477030693002714,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
fuck titty,0.7321160395574093,222,11,0.00041477030693002714,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
sweetie fox,0.7321160395574093,222,11,0.00041477030693002714,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
ass verified,0.7313664196563224,525,26,0.000980875725848037,0.029829832074075736,4.85767026134266e-05,0.0016284604785168483
fucked good,0.7308168948806056,202,10,0.00037740361261200665,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
milf doggystyle,0.7308168948806056,202,10,0.00037740361261200665,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
mother redhead,0.7308168948806056,202,10,0.00037740361261200665,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
spit blowjob,0.7308168948806056,202,10,0.00037740361261200665,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
ass twerking,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
becky,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
cock latina,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
cuckold blonde,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
holiday sex,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
outdoors pool,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
pussy slapping,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
sex submissive,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
sitting face,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
washroom,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
wonder woman,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
workout amateur,0.730816843949124,101,5,0.00018870180630600332,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
alina,0.7300653196280374,384,19,0.0007174405309059928,0.029829832074075736,3.549835960211944e-05,0.0011900288112238508
cuckold cumshot,0.729864979221721,1516,75,0.002832395429305951,0.029829832074075736,0.00014012510369257672,0.004697482149567831
orgy verified,0.7297969765873022,283,14,0.0005287387245999896,0.029829832074075736,2.6156686022614324e-05,0.0008768633345859953
69 allgirlmassage,0.729230638486071,182,9,0.0003400369182939862,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
old bignaturaltits,0.729230638486071,182,9,0.0003400369182939862,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
request,0.729230638486071,182,9,0.0003400369182939862,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
yellow,0.729230638486071,182,9,0.0003400369182939862,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
